"Provider.Number","Communication.with.Nurses.Achievement.Points","Communication.with.Nurses.Improvement.Points","Communication.with.Nurses.Dimension.Score","Communication.with.Doctors.Achievement.Points","Communication.with.Doctors.Improvement.Points","Communication.with.Doctors.Dimension.Score","Responsiveness.of.Hospital.Staff.Achievement.Points","Responsiveness.of.Hospital.Staff.Improvement.Points","Responsiveness.of.Hospital.Staff.Dimension.Score","Pain.Management.Achievement.Points","Pain.Management.Improvement.Points","Pain.Management.Dimension.Score","Communication.about.Medicines.Achievement.Points","Communication.about.Medicines.Improvement.Points","Communication.about.Medicines.Dimension.Score","Cleanliness.and.Quietness.of.Hospital.Environment.Achievement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Improvement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score","Discharge.Information.Achievement.Points","Discharge.Information.Improvement.Points","Discharge.Information.Dimension.Score","Overall..Rating.of.Hospital.Achievement.Points","Overall.Rating.of.Hospital.Improvement.Points","Overall.Rating.of.Hospital.Dimension.Score","HCAHPS.Base.Score","HCAHPS.Consistency.Score","IMM.2.Performance.Rate","IMM.2.Achievement.Points","IMM.2.Improvement.Points","IMM.2.Measure.Score","Preventive.Condition.Procedure.Score","Hospital.Name","State","Start.Date","End.Date","Excess.Readmission.Ratio.READM.30.AMI.HRRP","Excess.Readmission.Ratio.READM.30.COPD.HRRP","Excess.Readmission.Ratio.READM.30.HF.HRRP","Excess.Readmission.Ratio.READM.30.HIP.KNEE.HRRP","Excess.Readmission.Ratio.READM.30.PN.HRRP","Address","City","ZIP.Code","County.Name","MORT.30.AMI.Performance.Rate","MORT.30.AMI.Achievement.Points","MORT.30.AMI.Improvement.Points","MORT.30.AMI.Measure.Score","MORT.30.HF.Performance.Rate","MORT.30.HF.Achievement.Points","MORT.30.HF.Improvement.Points","MORT.30.HF.Measure.Score","MORT.30.PN.Performance.Rate","MORT.30.PN.Achievement.Points","MORT.30.PN.Improvement.Points","MORT.30.PN.Measure.Score","PSI.90.Performance.Rate","PSI.90.Achievement.Points","PSI.90.Improvement.Points","PSI.90.Measure.Score","HAI.1.Performance.Rate","HAI.1.Achievement.Points","HAI.1.Improvement.Points","HAI.1.Measure.Score","HAI.2.Performance.Rate","HAI.2.Achievement.Points","HAI.2.Improvement.Points","HAI.2.Measure.Score","Combined.SSI.Measure.Score","HAI.3.Performance.Rate","HAI.3.Achievement.Points","HAI.3.Improvement.Points","HAI.3.Measure.Score","HAI.4.Performance.Rate","HAI.4.Achievement.Points","HAI.4.Improvement.Points","HAI.4.Measure.Score","Location"
130006,0.3,0.222222222222222,0.3,0.2,0.111111111111111,0.2,0.3,0.111111111111111,0.3,0.3,0,0.3,0.5,0.444444444444444,0.5,0.3,0,0.3,0.9,0.777777777777778,0.9,0.6,0.111111111111111,0.6,34,20,0.99628,1,1,1,10,"ST LUKE'S REGIONAL MEDICAL CENTER","ID","07/01/2011","06/30/2014",211,533,255,39,632,"190 EAST BANNOCK STREET","Boise","83712","ADA",0.873486,1,1,1,0.885396,0.2,0.333333333333333,0.3,0.919864,1,1,1,0.511243,0.6,0.888888888888889,0.8,0.216,0.5,0.333333333333333,0.5,1.197,0,0,0,0.2,1.52,0,0,0,0,1,1,1,"190 EAST BANNOCK STREET
Boise, ID 83712
(43.612115, -116.192165)"
140007,0,0.222222222222222,0.2,0.1,0.444444444444444,0.4,0,0,0,0.1,0.111111111111111,0.1,0,0,0,0.1,0,0.1,0.2,0.222222222222222,0.2,0.1,0,0.1,11,14,0.83642,0,0.444444444444444,0.4,4,"PRESENCE SAINT JOSEPH MEDICAL CENTER","IL","07/01/2011","06/30/2014",3550,3121,3489,3593,2700,"333 N MADISON","Joliet","60435","WILL",0.887705,1,1,1,0.905245,1,1,1,0.906918,1,0,1,0.462947,0.9,0.888888888888889,0.9,0.127,0.7,0.888888888888889,0.8,1.106,0,0,0,0.3,0.432,0.4,0,0.4,0.776,0,0.111111111111111,0.1,"333 N MADISON
Joliet, IL 60435
"
140010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,1,16,0.97312,0.8,0.777777777777778,0.8,8,"EVANSTON HOSPITAL","IL","07/01/2011","06/30/2014",2121,1086,1425,155,905,"2650 RIDGE AVE","Evanston","60201","COOK",0.893233,1,1,1,0.911181,1,1,1,0.918154,1,1,1,0.755271,0,0.555555555555556,0.5,0.143,0.7,0.666666666666667,0.7,0.897,0,0.666666666666667,0.6,0.2,1.149,0,0,0,0,1,1,1,"2650 RIDGE AVE
Evanston, IL 60201
(42.065977, -87.683168)"
140029,0.4,0.222222222222222,0.4,0.2,0.111111111111111,0.2,0,0.222222222222222,0.2,0.1,0,0.1,0.3,0.333333333333333,0.3,0,0.111111111111111,0.1,0.6,0.666666666666667,0.6,0.2,0.111111111111111,0.2,21,19,0.95551,0.6,0.888888888888889,0.8,8,"COPLEY MEMORIAL HOSPITAL","IL","07/01/2011","06/30/2014",661,1114,741,1909,543,"2000 OGDEN AVENUE","Aurora","60504","KANE",0.847939,0.1,0.444444444444444,0.4,0.872845,0,0,0,0.880741,0,0.222222222222222,0.2,0.829828,0,0,0,0,1,1,1,0.176,0.8,0.555555555555556,0.8,0.7,0,1,0,1,3.367,0,0,0,"2000 OGDEN AVENUE
Aurora, IL 60504
(41.726285, -88.270542)"
140046,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.4,0.222222222222222,0.4,0.4,0.111111111111111,0.4,0.2,0,0.2,14,17,0.98473,0.9,0.777777777777778,0.9,9,"GOOD SAMARITAN REGIONAL HLTH CENTER","IL","07/01/2011","06/30/2014",2820,1703,2150,125,1823,"1 GOOD SAMARITAN WAY","Mount Vernon","62864","JEFFERSON",0.84459,0,0,0,0.897308,0.8,0.888888888888889,0.8,0.881954,0,0.444444444444444,0.4,0.423204,1,1,1,0.622,0,0,0,0.91,0,0.222222222222222,0.2,0,1.093,0,0,0,0.72,0.1,0,0.1,"1 GOOD SAMARITAN WAY
Mount Vernon, IL 62864
(38.3149, -88.93)"
140048,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.1,0.1,0,0.1,0.2,0,0.2,0,0.222222222222222,0.2,0,0,0,6,15,0.65112,0,0,0,0,"ADVOCATE TRINITY HOSPITAL","IL","07/01/2011","06/30/2014",2534,2676,3216,2672,2741,"2320 E 93RD ST","Chicago","60617","COOK",0.858263,0.7,0.777777777777778,0.7,0.900992,1,1,1,0.914184,1,1,1,0.550689,0.4,0.333333333333333,0.4,1.447,0,0,0,0.247,0.7,0,0.7,0,1.042,0,0,0,2.588,0,0,0,"2320 E 93RD ST
Chicago, IL 60617
(41.726212, -87.567158)"
140053,0.5,0.555555555555556,0.5,0,0,0,0.3,0.222222222222222,0.3,0.1,0.111111111111111,0.1,0.3,0.222222222222222,0.3,0.3,0.444444444444444,0.4,0.5,0.555555555555556,0.5,0.5,0.444444444444444,0.5,26,19,0.99442,1,1,1,10,"ST JOHNS HOSPITAL","IL","07/01/2011","06/30/2014",1336,424,631,483,1853,"800 E CARPENTER ST","Springfield","62769","SANGAMON",0.874493,1,1,1,0.870564,0,0.222222222222222,0.2,0.888105,0.3,0.666666666666667,0.6,0.68522,0,0,0,0.605,0,0.222222222222222,0.2,0.542,0.3,0.666666666666667,0.6,0.4,0.663,0.1,0,0.1,0,1,0,1,"800 E CARPENTER ST
Springfield, IL 62769
(39.807289, -89.644833)"
140062,0.3,0.333333333333333,0.3,0.2,0.222222222222222,0.2,0,0.111111111111111,0.1,0.5,0.333333333333333,0.5,0.1,0.222222222222222,0.2,0,0.333333333333333,0.3,0.3,0.555555555555556,0.5,0.3,0.555555555555556,0.5,26,17,1,1,1,1,10,"PALOS COMMUNITY HOSPITAL","IL","07/01/2011","06/30/2014",1119,1785,2223,1180,2005,"12251 SOUTH 80TH AVENUE","Palos Heights","60463","COOK",0.871221,1,1,1,0.898953,0.9,0.888888888888889,0.9,0.919049,1,1,1,0.347651,1,1,1,0.7,0,0,0,1.239,0,0,0,0.1,0.909,0,0.111111111111111,0.1,1.508,0,0,0,"12251 SOUTH 80TH AVENUE
Palos Heights, IL 60463
(41.668955, -87.815976)"
140067,0.4,0.111111111111111,0.4,0,0,0,0,0.111111111111111,0.1,0.2,0,0.2,0.3,0.111111111111111,0.3,0,0.111111111111111,0.1,0.8,0.555555555555556,0.8,0.4,0.222222222222222,0.4,23,19,0.96589,0.7,0.777777777777778,0.7,7,"SAINT FRANCIS MEDICAL CENTER","IL","07/01/2011","06/30/2014",1852,1661,1785,2897,2438,"530 NE GLEN OAK AVE","Peoria","61637","PEORIA",0.852802,0.4,0.222222222222222,0.4,0.870787,0,0,0,0.894715,0.6,0.222222222222222,0.6,0.740873,0,0.111111111111111,0.1,0.206,0.6,0.555555555555556,0.6,1.522,0,0,0,0,1.77,0,0,0,1.833,0,0,0,"530 NE GLEN OAK AVE
Peoria, IL 61637
(40.702627, -89.590243)"
140088,0,0.333333333333333,0.3,0.1,0,0.1,0,0.333333333333333,0.3,0,0.222222222222222,0.2,0.1,0.222222222222222,0.2,0.1,0.555555555555556,0.5,0,0.111111111111111,0.1,0.3,0.555555555555556,0.5,22,17,0.97927,0.8,0.333333333333333,0.8,8,"THE UNIVERSITY OF CHICAGO MEDICAL CENTER","IL","07/01/2011","06/30/2014",2908,976,2015,2652,2578,"5841 SOUTH MARYLAND","Chicago","60637","COOK",0.858965,0.7,0.666666666666667,0.7,0.889093,0.4,0,0.4,0.887496,0.3,0.555555555555556,0.5,0.461214,0.9,1,0.9,0.243,0.5,0.111111111111111,0.5,0.797,0.1,0,0.1,0.5,0.373,0.4,0.444444444444444,0.4,0.469,0.4,0.888888888888889,0.8,"5841 SOUTH MARYLAND
Chicago, IL 60637
(41.788695, -87.604885)"
140091,0.5,0.444444444444444,0.5,0.2,0.333333333333333,0.3,0,0.111111111111111,0.1,0.2,0.111111111111111,0.2,0.2,0.444444444444444,0.4,0.3,0.666666666666667,0.6,0.3,0.222222222222222,0.3,0.5,0.444444444444444,0.5,29,19,0.97787,0.8,0.888888888888889,0.8,8,"THE CARLE FOUNDATION HOSPITAL","IL","07/01/2011","06/30/2014",1382,1661,846,3234,1972,"611 WEST PARK STREET","Urbana","61801","CHAMPAIGN",0.869658,1,1,1,0.889521,0.4,0.666666666666667,0.6,0.908286,1,1,1,0.495103,0.7,0.888888888888889,0.8,1.953,0,0,0,1.646,0,0.222222222222222,0.2,0,1.639,0,0,0,0.921,0,0,0,"611 WEST PARK STREET
Urbana, IL 61801
(40.117406, -88.215917)"
140119,0.5,0.111111111111111,0.5,0.1,0.111111111111111,0.1,0.1,0,0.1,0.3,0,0.3,0.4,0,0.4,0.5,0,0.5,0.6,0.555555555555556,0.6,0.7,0.111111111111111,0.7,32,20,0.97786,0.8,0,0.8,8,"RUSH UNIVERSITY MEDICAL CENTER","IL","07/01/2011","06/30/2014",1650,2519,2145,3264,2793,"1653 WEST CONGRESS PARKWAY","Chicago","60612","COOK",0.882311,1,1,1,0.908849,1,1,1,0.915281,1,1,1,0.388064,1,1,1,0.131,0.7,0.888888888888889,0.8,0.649,0.2,0.444444444444444,0.4,0.1,2.698,0,0,0,0.771,0,0.333333333333333,0.3,"1653 WEST CONGRESS PARKWAY
Chicago, IL 60612
(41.875158, -87.669133)"
140122,0.5,0.333333333333333,0.5,0.3,0,0.3,0.4,0.333333333333333,0.4,0.5,0.333333333333333,0.5,0.2,0.222222222222222,0.2,0.3,0.222222222222222,0.3,0.5,0.444444444444444,0.5,0.6,0.444444444444444,0.6,33,20,0.93788,0.4,0,0.4,4,"HINSDALE HOSPITAL","IL","07/01/2011","06/30/2014",1549,1641,820,2311,1092,"120 NORTH OAK ST","Hinsdale","60521","DU PAGE",0.875015,1,1,1,0.902545,1,0,1,0.901497,0.8,0,0.8,0.439376,1,1,1,0.401,0.2,0.444444444444444,0.4,0.794,0.1,0.555555555555556,0.5,0.7,0,1,1,1,0.868,0,0.444444444444444,0.4,"120 NORTH OAK ST
Hinsdale, IL 60521
(41.805269, -87.920059)"
140135,0.1,0,0.1,0.3,0,0.3,0,0.111111111111111,0.1,0.1,0.222222222222222,0.2,0.3,0,0.3,0.2,0.222222222222222,0.2,0.8,0.222222222222222,0.8,0.2,0,0.2,22,19,0.9311,0.3,0.777777777777778,0.7,7,"DECATUR MEMORIAL HOSPITAL","IL","07/01/2011","06/30/2014",2353,1532,2185,1252,1193,"2300 NORTH EDWARD STREET","Decatur","62526","MACON",0.864417,1,1,1,0.89545,0.7,0.777777777777778,0.7,0.897144,0.7,0.888888888888889,0.8,0.40033,1,1,1,2.469,0,0,0,1.686,0,0,0,0.4,3.269,0,0,0,0,1,1,1,"2300 NORTH EDWARD STREET
Decatur, IL 62526
(39.866404, -88.960911)"
140148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.555555555555556,0.5,0.3,0,0.3,8,15,0.94646,0.5,0.444444444444444,0.5,5,"MEMORIAL MEDICAL CENTER","IL","07/01/2011","06/30/2014",600,1418,1274,1756,1539,"701 N FIRST ST","Springfield","62781","SANGAMON",0.849087,0.1,0.333333333333333,0.3,0.858778,0,0,0,0.901287,0.8,0.888888888888889,0.8,0.43947,1,1,1,0.795,0,0,0,1.669,0,0,0,0.2,1.235,0,0,0,0.328,0.6,0.777777777777778,0.7,"701 N FIRST ST
Springfield, IL 62781
(39.80859, -89.654587)"
140179,0.3,0.111111111111111,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0.1,0.222222222222222,0.2,0,0.111111111111111,0.1,0.2,0,0.2,11,18,0.88995,0,0,0,0,"LITTLE COMPANY OF MARY HOSPITAL","IL","07/01/2011","06/30/2014",2872,3108,2411,3558,2888,"2800 W 95TH ST","Evergreen Park","60805","COOK",0.860703,0.8,0.222222222222222,0.8,0.890402,0.5,0.444444444444444,0.5,0.882049,0,0.222222222222222,0.2,0.526439,0.5,0.777777777777778,0.7,0.984,0,0.444444444444444,0.4,2.401,0,0.333333333333333,0.3,0.2,2.628,0,0,0,0,1,1,1,"2800 W 95TH ST
Evergreen Park, IL 60805
(41.720902, -87.691966)"
140185,0.4,0,0.4,0,0,0,0.2,0,0.2,0.4,0,0.4,0.1,0,0.1,0.1,0,0.1,0.5,0.333333333333333,0.5,0.3,0,0.3,20,19,0.97757,0.8,0.888888888888889,0.8,8,"MEMORIAL HOSPITAL","IL","07/01/2011","06/30/2014",2002,665,1705,1663,2931,"4500 MEMORIAL DRIVE","Belleville","622265399","ST. CLAIR",0.873654,1,1,1,0.904694,1,1,1,0.881472,0,0.333333333333333,0.3,0.412928,1,1,1,0.49,0,0,0,2.355,0,0,0,0.4,0.252,0.6,0.444444444444444,0.6,1.073,0,0,0,"4500 MEMORIAL DRIVE
Belleville, IL 622265399
(38.548911, -90.020792)"
140208,0.4,0,0.4,0,0,0,0.2,0,0.2,0.2,0,0.2,0.1,0,0.1,0,0,0,0.5,0.111111111111111,0.5,0.1,0,0.1,15,15,0.83993,0,0,0,0,"ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER","IL","07/01/2011","06/30/2014",3468,944,1083,3688,2611,"4440 W 95TH STREET","Oak Lawn","60453","COOK",0.868585,1,1,1,0.910236,1,1,1,0.887937,0.3,0,0.3,0.369494,1,1,1,0.216,0.5,0.333333333333333,0.5,1.318,0,0.111111111111111,0.1,0.6,0.162,0.7,0.666666666666667,0.7,1.207,0,0.222222222222222,0.2,"4440 W 95TH STREET
Oak Lawn, IL 60453
(41.720308, -87.732862)"
140213,0.7,0.666666666666667,0.7,0.2,0.111111111111111,0.2,0.6,0.555555555555556,0.6,0.7,0.555555555555556,0.7,0.4,0.444444444444444,0.4,0.5,0.222222222222222,0.5,0.2,0.333333333333333,0.3,0.6,0.333333333333333,0.6,40,20,0.98635,0.9,0.777777777777778,0.9,9,"SILVER CROSS HOSPITAL  AND MEDICAL CENTERS","IL","07/01/2011","06/30/2014",3184,3408,2321,3192,2080,"1900 SILVER CROSS BLVD","New Lenox","60451","WILL",0.878529,1,1,1,0.901263,1,1,1,0.888541,0.3,0,0.3,0.399877,1,1,1,0,1,1,1,1.352,0,0.333333333333333,0.3,0.5,0.195,0.7,0.222222222222222,0.7,1.517,0,0,0,"1900 SILVER CROSS BLVD
New Lenox, IL 60451
(41.542972, -87.985974)"
140223,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0.2,0,0.2,0.2,0,0.2,0.3,0,0.3,0.5,0,0.5,17,19,0.94041,0.4,0.333333333333333,0.4,4,"ADVOCATE LUTHERAN GENERAL HOSPITAL","IL","07/01/2011","06/30/2014",2067,2897,1584,1607,2549,"1775 DEMPSTER ST","Park Ridge","60068","COOK",0.864201,1,1,1,0.88018,0,0,0,0.91093,1,1,1,0.373057,1,1,1,0.169,0.6,0.222222222222222,0.6,1.037,0,0,0,0.6,0.145,0.8,0,0.8,1.199,0,0,0,"1775 DEMPSTER ST
Park Ridge, IL 60068
(42.039606, -87.850922)"
140231,0.2,0,0.2,0.3,0.111111111111111,0.3,0.1,0.111111111111111,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.222222222222222,0.6,12,17,0.96348,0.7,0.222222222222222,0.7,7,"EDWARD HOSPITAL","IL","07/01/2011","06/30/2014",1380,1215,1217,3065,1667,"801 SOUTH WASHINGTON","Naperville","60540","DU PAGE",0.877601,1,1,1,0.911008,1,1,1,0.901482,0.8,0.777777777777778,0.8,0.485252,0.8,1,0.9,0.724,0,0,0,2.613,0,0.222222222222222,0.2,0.2,1.08,0,0,0,0,1,0,1,"801 SOUTH WASHINGTON
Naperville, IL 60540
(41.760787, -88.14896)"
140242,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0.4,0.111111111111111,0.4,1,1,1,0.6,0,0.6,25,17,0.8694,0,0.111111111111111,0.1,1,"CENTRAL DUPAGE HOSPITAL","IL","07/01/2011","06/30/2014",1221,879,1223,2050,866,"25 NORTH WINFIELD ROAD","Winfield","60190","DU PAGE",0.860901,0.9,0.888888888888889,0.9,0.889574,0.4,0.777777777777778,0.7,0.876314,0,0.222222222222222,0.2,0.59633,0.2,0,0.2,0.247,0.5,0,0.5,1.766,0,0,0,0.6,0.127,0.8,0,0.8,0.733,0.1,0,0.1,"25 NORTH WINFIELD ROAD
Winfield, IL 60190
(41.873765, -88.158095)"
140250,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.1,0.222222222222222,0.2,0,0,0,6,16,0.98022,0.9,0.777777777777778,0.9,9,"ADVOCATE SOUTH SUBURBAN HOSPITAL","IL","07/01/2011","06/30/2014",2424,729,643,1538,2138,"17800 S KEDZIE AVE","Hazel Crest","60429","COOK",0.869944,1,1,1,0.902753,1,1,1,0.891551,0.4,0,0.4,0.286811,1,1,1,0.769,0,0,0,0.28,0.6,0.555555555555556,0.6,0.3,1.425,0,0,0,0,1,0,1,"17800 S KEDZIE AVE
Hazel Crest, IL 60429
(41.566923, -87.694411)"
140276,0.1,0.222222222222222,0.2,0,0,0,0.1,0.333333333333333,0.3,0.1,0.222222222222222,0.2,0,0,0,0,0,0,0.3,0.222222222222222,0.3,0,0,0,10,10,0.91845,0.2,0,0.2,2,"LOYOLA UNIVERSITY MEDICAL CENTER","IL","07/01/2011","06/30/2014",2333,2759,1976,1477,2470,"2160 S 1ST AVENUE","Maywood","60153","COOK",0.870955,1,1,1,0.900154,0.9,1,0.9,0.890626,0.4,0.444444444444444,0.4,0.313052,1,1,1,0.264,0.4,0.555555555555556,0.5,1.451,0,0,0,0.2,0.957,0,0.111111111111111,0.1,0.344,0.5,0.666666666666667,0.6,"2160 S 1ST AVENUE
Maywood, IL 60153
(41.857402, -87.833149)"
140281,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0,0,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0,0,0,0,0,0.4,0,0.4,10,14,0.97579,0.8,0.333333333333333,0.8,8,"NORTHWESTERN MEMORIAL HOSPITAL","IL","07/01/2011","06/30/2014",1524,2381,2002,3529,1990,"251 E HURON ST","Chicago","60611","COOK",0.890181,1,1,1,0.928948,1,1,1,0.900193,0.8,0,0.8,0.558424,0.4,0.333333333333333,0.4,0.762,0,0,0,1.779,0,0,0,0.1,1.453,0,0,0,0.93,0,0.444444444444444,0.4,"251 E HURON ST
Chicago, IL 60611
(41.894987, -87.62184)"
140288,0.5,0.333333333333333,0.5,0.2,0.111111111111111,0.2,0.5,0.111111111111111,0.5,0.5,0.333333333333333,0.5,0.2,0.111111111111111,0.2,0,0,0,0.6,0.555555555555556,0.6,0.3,0.111111111111111,0.3,28,19,0.93761,0.4,0.333333333333333,0.4,4,"ADVOCATE GOOD SAMARITAN HOSPITAL","IL","07/01/2011","06/30/2014",1516,1253,904,2585,1148,"3815 HIGHLAND AVENUE","Downers Grove","60515","DU PAGE",0.860099,0.8,1,0.9,0.892696,0.6,0,0.6,0.892685,0.5,0.666666666666667,0.6,0.410893,1,1,1,0.455,0.1,0,0.1,0.53,0.4,0.555555555555556,0.5,0.2,1.261,0,0,0,0,1,0,1,"3815 HIGHLAND AVENUE
Downers Grove, IL 60515
(41.819137, -88.01022)"
140290,0.1,0,0.1,0,0,0,0,0,0,0,0.111111111111111,0.1,0.6,0.222222222222222,0.6,0.1,0.333333333333333,0.3,0.6,0,0.6,0.3,0.222222222222222,0.3,20,18,0.98432,0.9,0,0.9,9,"ST ALEXIUS MEDICAL CENTER","IL","07/01/2011","06/30/2014",942,1269,1606,2087,1645,"1555 N BARRINGTON RD","Hoffman Estates","60169","COOK",0.872729,1,1,1,0.899112,0.9,0,0.9,0.890127,0.4,0,0.4,0.383309,1,1,1,0.612,0,0.333333333333333,0.3,1.104,0,0,0,0.4,0.76,0,0,0,0,1,1,1,"1555 N BARRINGTON RD
Hoffman Estates, IL 60169
(42.052111, -88.144445)"
140291,0.3,0,0.3,0,0,0,0,0,0,0.3,0.111111111111111,0.3,0.2,0,0.2,0,0,0,0.8,0.444444444444444,0.8,0,0,0,16,15,0.94336,0.5,0,0.5,5,"ADVOCATE GOOD SHEPHERD HOSPITAL","IL","07/01/2011","06/30/2014",1359,1398,375,791,996,"450 WEST HIGHWAY 22","Barrington","60010","LAKE",0.877154,1,1,1,0.88865,0.4,0.666666666666667,0.6,0.881427,0,0.111111111111111,0.1,0.339762,1,1,1,0.204,0.6,0.777777777777778,0.7,1.54,0,0,0,1,0,1,1,1,0,1,0,1,"450 WEST HIGHWAY 22
Barrington, IL 60010
(42.193415, -88.177959)"
150012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0.2,0,0.2,0.4,0,0.4,9,16,0.9511,0.5,0.555555555555556,0.5,5,"SAINT JOSEPH REGIONAL MEDICAL CENTER","IN","07/01/2011","06/30/2014",1005,1612,911,510,746,"5215 HOLY CROSS PKWY","Mishawaka","46545","ST. JOSEPH",0.855775,0.6,0.888888888888889,0.8,0.873145,0,0.111111111111111,0.1,0.868143,0,0,0,0.328105,1,1,1,0.681,0,0,0,0.24,0.7,0.555555555555556,0.7,0.3,2.707,0,0,0,0,1,1,1,"5215 HOLY CROSS PKWY
Mishawaka, IN 46545
(41.705543, -86.173262)"
150017,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.1,0.111111111111111,0.1,0,0,0,0.2,0,0.2,0.2,0,0.2,7,16,0.99502,1,1,1,10,"LUTHERAN HOSPITAL OF INDIANA","IN","07/01/2011","06/30/2014",1025,2132,565,3692,1050,"7950 W JEFFERSON BLVD","Fort Wayne","46804","ALLEN",0.871601,1,1,1,0.856346,0,0,0,0.886862,0.2,0,0.2,0.543924,0.4,0.666666666666667,0.6,0.871,0,0,0,1.705,0,0,0,0.4,1.496,0,0.333333333333333,0.3,0,1,0,1,"7950 W JEFFERSON BLVD
Fort Wayne, IN 46804
(41.037374, -85.245885)"
150021,0.5,0.333333333333333,0.5,0,0,0,0.3,0.222222222222222,0.3,0.5,0.333333333333333,0.5,0.5,0.666666666666667,0.6,0.5,0.333333333333333,0.5,0.8,0.777777777777778,0.8,0.7,0.555555555555556,0.7,39,19,0.98913,1,1,1,10,"PARKVIEW REGIONAL MEDICAL CENTER","IN","07/01/2011","06/30/2014",529,1333,1192,489,454,"11109 PARKVIEW PLAZA DRIVE","Fort Wayne","46845","ALLEN",0.851613,0.3,0.444444444444444,0.4,0.876113,0,0.111111111111111,0.1,0.871471,0,0,0,0.47215,0.8,0,0.8,0.091,0.8,0.777777777777778,0.8,1.496,0,0,0,0.2,0.738,0,0,0,0,1,1,1,"11109 PARKVIEW PLAZA DRIVE
Fort Wayne, IN 46845
(41.185668, -85.098727)"
150023,0.3,0.333333333333333,0.3,0,0,0,0.4,0.222222222222222,0.4,0.2,0.333333333333333,0.3,0.2,0.333333333333333,0.3,0.4,0.333333333333333,0.4,0.8,0.666666666666667,0.8,0.6,0,0.6,31,15,0.94864,0.5,0.777777777777778,0.7,7,"UNION HOSPITAL INC","IN","07/01/2011","06/30/2014",1227,2237,1629,1165,2757,"1606 N SEVENTH ST","Terre Haute","47804","VIGO",0.896061,1,1,1,0.875876,0,0.666666666666667,0.6,0.887322,0.2,0.777777777777778,0.7,0.518667,0.6,0,0.6,0.445,0.1,0.555555555555556,0.5,1.22,0,0,0,0.8,0,1,1,1,0.463,0.4,0,0.4,"1606 N SEVENTH ST
Terre Haute, IN 47804
(39.485244, -87.406837)"
150056,0,0,0,0,0.222222222222222,0.2,0,0,0,0,0.222222222222222,0.2,0,0,0,0,0,0,0.4,0.111111111111111,0.4,0.2,0,0.2,10,16,0.92235,0.2,0.555555555555556,0.5,5,"INDIANA UNIVERSITY HEALTH","IN","07/01/2011","06/30/2014",2061,2213,1874,2696,1568,"1701 N SENATE BLVD","Indianapolis","46202","MARION",0.871972,1,1,1,0.890012,0.5,0.222222222222222,0.5,0.884063,0.1,0,0.1,0.541166,0.5,0,0.5,0.778,0,0,0,1.795,0,0,0,0.1,2.385,0,0,0,0.707,0.1,0.444444444444444,0.4,"1701 N SENATE BLVD
Indianapolis, IN 46202
(39.790935, -86.165064)"
150058,0.6,0,0.6,0,0,0,0.4,0,0.4,0.5,0.333333333333333,0.5,0.2,0,0.2,0,0,0,0.6,0.444444444444444,0.6,0.3,0,0.3,26,14,0.99035,1,1,1,10,"MEMORIAL HOSPITAL OF SOUTH BEND","IN","07/01/2011","06/30/2014",702,2194,988,1814,571,"615 N MICHIGAN ST","South Bend","46601","ST. JOSEPH",0.846488,0,0,0,0.861753,0,0.333333333333333,0.3,0.862042,0,0.222222222222222,0.2,0.450388,0.9,1,0.9,0.738,0,0,0,0.776,0.1,0.444444444444444,0.4,0.1,0.661,0.1,0.111111111111111,0.1,0.992,0,0,0,"615 N MICHIGAN ST
South Bend, IN 46601
(41.685783, -86.250614)"
150084,0.1,0.333333333333333,0.3,0.1,0,0.1,0,0.111111111111111,0.1,0.1,0.333333333333333,0.3,0,0,0,0,0.111111111111111,0.1,0.4,0.444444444444444,0.4,0.3,0,0.3,16,16,0.92989,0.3,0.777777777777778,0.7,7,"ST VINCENT HOSPITAL & HEALTH SERVICES","IN","07/01/2011","06/30/2014",2388,1677,333,304,481,"2001 W 86TH ST","Indianapolis","46260","MARION",0.843618,0,0,0,0.875962,0,0,0,0.894018,0.5,0,0.5,0.52878,0.5,0,0.5,0.523,0,0.222222222222222,0.2,0.962,0,0.222222222222222,0.2,0.1,0.592,0.2,0.111111111111111,0.2,1.729,0,0,0,"2001 W 86TH ST
Indianapolis, IN 46260
(39.911997, -86.195965)"
